"Index","value"
2013-03-20,125857.071340837
2013-03-21,125890.587649954
2013-03-22,125966.735992585
2013-03-25,125912.765746247
2013-03-26,125953.431487614
2013-03-27,125916.691858864
2013-04-02,126077.56041557
2013-04-03,126103.141925407
2013-04-08,126469.735012786
2013-04-09,126534.784799642
2013-04-10,126468.608597934
2013-04-11,126525.735235537
2013-04-12,126590.717009489
2013-04-15,126496.740931661
2013-04-16,126608.775527935
2013-04-17,126488.912592704
2013-04-18,126579.297443182
2013-04-19,126541.945329322
2013-04-22,126592.510761433
2013-04-23,126614.065201009
2013-04-24,126649.498946615
2013-04-26,126666.908462856
2013-05-02,126815.62367401
2013-05-03,126779.489414443
2013-05-06,126753.351510787
2013-05-07,126691.935964215
2013-05-08,126685.976587503
2013-05-09,126534.597015294
2013-05-10,126899.765753385
2013-05-13,126859.157641048
2013-05-14,126683.932913473
2013-05-15,126226.195465036
2013-05-16,126290.223772039
2013-05-17,126170.689374607
2013-05-20,126189.846296036
2013-05-21,126176.060772909
2013-05-22,125984.576228007
2013-05-23,126056.363037995
2013-05-24,125842.470537353
2013-05-27,125808.91631499
2013-05-28,125680.618418371
2013-05-29,125692.517536088
2013-05-30,125818.140682874
2013-05-31,125734.882917581
2013-06-03,125922.532808393
2013-06-04,125983.981200521
2013-06-05,125975.586676508
2013-06-06,126129.106245593
2013-06-07,126013.332926417
2013-06-13,126146.126968062
2013-06-14,126172.930959492
2013-06-17,126118.390548115
2013-06-18,126105.810283765
2013-06-19,125793.694301169
2013-06-20,125432.06726164
2013-06-21,125351.746577573
2013-06-24,125104.133999135
2013-06-25,125137.975012504
2013-06-26,125230.59979418
2013-06-27,125367.549579396
2013-06-28,125249.257223456
2013-07-01,125354.707077975
2013-07-02,125329.925470219
2013-07-03,125260.310973932
2013-07-04,125230.200715223
2013-07-05,125149.442826252
2013-07-08,125087.118177584
2013-07-09,125127.15090302
2013-07-10,125184.167806713
2013-07-11,125390.196801929
2013-07-12,125278.431596389
