"Index","value"
2004-02-27,126317.661416331
2004-03-01,127668.800857097
2004-03-02,127260.694582965
2004-03-03,125916.147904574
2004-03-04,126069.000445817
2004-03-05,126820.6356826
2004-03-08,125929.274883062
2004-03-09,126291.867639732
2004-03-10,125986.94398686
2004-03-11,126706.408555597
2004-03-12,126159.997935687
2004-03-15,128054.936907762
2004-03-16,128601.335174018
2004-03-17,129743.416749023
2004-03-18,130196.438963018
2004-03-19,131134.187855413
2004-03-22,132002.576895908
2004-03-23,131898.208034207
2004-03-24,131674.174964596
2004-03-25,130009.344662363
2004-03-26,130539.304721886
2004-03-29,129526.996065258
2004-03-30,131366.131640091
2004-03-31,131712.324323857
2004-04-01,131467.907374165
2004-04-02,131355.20934926
2004-04-05,130938.811683494
2004-04-06,130674.486234248
2004-04-07,131543.837659295
2004-04-08,131653.923831594
2004-04-12,131127.269791506
2004-04-13,128661.657978209
2004-04-14,128148.046571002
2004-04-15,128785.624670342
2004-04-16,128124.500641181
2004-04-19,128165.444938
2004-04-20,127219.414977178
2004-04-21,124847.133419513
2004-04-22,124085.828259714
2004-04-23,122850.419210898
2004-04-26,123656.598039009
2004-04-27,125005.056554733
2004-04-28,122122.861213743
2004-04-29,122026.922910105
2004-04-30,122762.360558955
2004-05-10,122777.851740773
2004-05-11,123107.456457577
2004-05-12,122800.728386266
2004-05-13,122060.418538622
2004-05-14,121468.718362865
2004-05-17,120534.776204731
2004-05-18,118180.533539455
2004-05-19,120819.413410766
2004-05-20,120196.16214386
2004-05-21,120989.581679922
2004-05-24,121745.120589601
2004-05-25,122295.269373498
2004-05-26,121649.975901377
2004-05-28,121384.381452359
2004-06-01,124014.089925456
2004-06-02,122765.249756391
2004-06-03,120721.207121006
2004-06-04,120504.144398686
2004-06-07,121046.408907968
2004-06-08,119983.399272487
2004-06-09,119199.743252472
2004-06-10,119617.777441379
2004-06-14,118558.007298673
2004-06-15,118876.060971896
2004-06-16,119293.373493615
2004-06-17,120746.297924751
2004-06-18,121048.118968443
2004-06-21,120099.585741952
2004-06-22,120623.531644015
2004-06-23,120512.627343617
2004-06-24,122276.809563124
2004-06-25,121816.909526446
2004-06-28,120789.151157035
2004-06-29,119834.140546671
2004-06-30,120204.92170864
2004-07-01,121793.381251628
2004-07-02,121446.251374128
2004-07-06,121344.061495684
2004-07-07,121178.764645985
2004-07-08,121929.450089349
2004-07-09,121920.05643933
2004-07-12,121710.347267264
2004-07-13,120619.759152246
2004-07-14,121490.56605472
2004-07-15,121305.737404006
2004-07-16,120950.674198849
2004-07-19,120646.848567287
2004-07-20,120052.087088823
2004-07-21,119220.593409158
2004-07-22,119160.722969369
2004-07-23,118660.258516479
2004-07-26,118092.193284828
2004-07-27,117813.946390673
2004-07-28,118415.269663628
2004-07-29,118746.817294982
2004-07-30,119384.977034716
2004-08-02,119145.829949308
2004-08-03,119189.465569547
2004-08-04,118362.112615452
2004-08-05,119501.423451204
2004-08-06,119599.456972796
2004-08-09,119941.963981379
2004-08-10,119204.812838631
2004-08-11,118709.477224569
2004-08-12,118381.940066183
2004-08-13,119749.916765102
2004-08-16,120000.906112417
2004-08-17,120715.004019691
2004-08-18,120763.747532172
2004-08-19,121488.578003079
2004-08-20,121985.095894456
2004-08-23,121517.489041085
2004-08-24,120643.62433627
2004-08-25,120115.379661567
2004-08-26,119708.494108359
2004-08-27,119008.408344119
2004-08-30,119259.31603446
2004-08-31,119809.164342884
2004-09-01,120474.699104197
2004-09-02,120477.924292647
2004-09-03,119603.051904341
2004-09-07,118563.500903894
2004-09-08,118873.41258643
2004-09-09,119251.277295769
2004-09-10,118825.130313203
2004-09-13,119779.246792622
2004-09-14,120217.404122361
2004-09-15,119695.219947172
2004-09-16,120109.682850906
2004-09-17,120946.131069621
2004-09-20,121255.101805754
2004-09-21,122054.934920443
2004-09-22,123341.121679301
2004-09-23,123478.550620923
2004-09-24,123233.184366727
2004-09-27,123471.294473373
2004-09-28,124262.085155591
2004-09-29,124300.016329133
2004-09-30,124611.908514087
2004-10-08,127265.459034743
2004-10-11,127530.690291674
2004-10-12,125489.024447097
2004-10-13,124924.257018369
2004-10-14,125422.478127726
2004-10-15,125224.66007846
2004-10-18,124421.671984156
2004-10-19,124658.842776899
2004-10-20,125815.531612533
2004-10-21,126173.239299649
2004-10-22,126260.010206707
2004-10-25,126802.46348933
2004-10-26,126715.843635957
2004-10-27,125570.535715471
2004-10-28,124720.792485771
2004-10-29,125104.222728954
2004-11-01,124249.191145688
2004-11-02,123443.978795915
2004-11-03,124767.295914016
2004-11-04,124163.635846568
2004-11-05,124517.691601761
2004-11-08,124343.232210636
2004-11-09,123825.892322855
2004-11-10,124254.078022297
2004-11-11,123720.05614159
2004-11-12,123831.297644914
2004-11-15,124096.34771782
2004-11-16,123825.762815921
2004-11-17,125314.267326543
2004-11-18,125057.020856426
2004-11-19,126149.270209057
2004-11-22,126038.664213259
2004-11-23,126090.616026713
2004-11-24,126925.077373514
2004-11-29,127047.77753861
2004-11-30,126409.246378367
2004-12-01,125056.113465643
2004-12-02,122959.47051757
2004-12-03,122874.327851254
2004-12-06,122990.473050328
2004-12-07,121951.918954418
2004-12-08,120601.624828548
2004-12-09,121033.146971625
2004-12-10,119988.296264456
2004-12-13,121192.328685188
2004-12-14,121363.443085933
2004-12-15,122943.702224956
2004-12-16,122546.288888107
2004-12-17,123667.367651293
2004-12-20,123472.715064408
2004-12-21,123259.78578862
2004-12-22,122583.041297332
2004-12-23,122361.384374511
2004-12-27,121518.306659948
2004-12-28,121337.457328042
2004-12-29,121000.91099125
2004-12-30,121128.77001522
2005-01-04,119764.426169858
2005-01-05,119296.087850552
2005-01-06,120207.234830143
2005-01-07,120084.467263508
2005-01-10,120089.756454597
2005-01-11,120568.886439415
2005-01-12,121311.653841058
2005-01-13,122107.845580368
2005-01-14,121910.303872151
2005-01-18,121708.687393794
2005-01-19,121679.492859756
2005-01-20,121328.190427383
2005-01-21,122409.292178997
2005-01-24,122982.391657247
2005-01-25,122738.04386589
2005-01-26,122823.972209008
2005-01-27,122810.259555601
2005-01-28,121867.790696172
2005-01-31,121718.229599646
2005-02-01,121374.516009515
2005-02-02,121078.646104448
2005-02-03,120340.369226311
2005-02-04,120232.416332208
2005-02-16,122829.796006556
2005-02-17,122813.014974711
2005-02-18,123388.79467086
2005-02-22,126107.988067126
2005-02-23,126393.581996102
2005-02-24,126935.494544619
2005-02-25,126921.151760351
2005-02-28,128490.098478973
2005-03-01,127958.707196383
2005-03-02,129032.452628422
2005-03-03,129123.400865601
2005-03-04,129516.783779875
2005-03-07,129990.303668339
2005-03-08,130809.617717307
2005-03-09,131858.506799059
2005-03-10,131821.266227048
2005-03-11,132325.418656694
2005-03-14,132960.61800209
2005-03-15,133972.537643699
2005-03-16,136125.158659714
2005-03-17,135562.374786609
2005-03-18,134451.692867004
2005-03-21,133674.679665385
2005-03-22,132898.256967802
2005-03-23,130796.534739296
2005-03-24,131399.775457307
2005-03-28,131817.45385237
2005-03-29,132084.400357782
2005-03-30,131989.054140914
2005-03-31,133696.035798234
2005-04-01,133820.710421452
2005-04-04,133613.027325475
2005-04-05,133105.570156834
2005-04-06,133556.418790242
2005-04-07,133208.257081833
2005-04-08,132075.538997962
2005-04-11,132451.802384438
2005-04-12,132017.395501215
2005-04-13,130639.917380692
2005-04-14,130045.523525106
2005-04-15,129933.608059902
2005-04-18,129814.78112547
2005-04-19,131878.112203547
2005-04-20,133314.845225056
2005-04-21,132239.677047909
2005-04-22,133293.03432273
2005-04-25,133249.845203439
2005-04-26,133263.834756954
2005-04-27,131451.581081835
2005-04-28,131197.483048321
2005-04-29,130791.713896743
2005-05-09,130397.508745566
2005-05-10,130741.502629063
2005-05-11,129779.251425309
2005-05-12,128183.910245927
2005-05-13,127017.992959836
2005-05-16,126928.090792772
2005-05-17,127035.461213679
2005-05-18,127296.541018516
2005-05-19,126884.200491184
2005-05-20,126640.831166659
2005-05-23,126943.004715886
2005-05-24,127201.21147695
2005-05-25,127754.773783494
2005-05-26,128357.982169882
2005-05-27,129123.795322448
2005-05-31,128729.271360756
2005-06-01,129695.503806845
2005-06-02,130655.899837112
2005-06-03,131542.724902365
2005-06-06,133296.785527873
2005-06-07,132428.883318938
2005-06-08,131474.899613743
2005-06-09,132004.099257226
2005-06-10,132423.713848707
2005-06-13,133369.041617079
2005-06-14,132887.983603738
2005-06-15,133595.104171464
2005-06-16,134775.967918526
2005-06-17,135870.894354025
2005-06-20,137113.652830641
2005-06-21,136318.073089459
2005-06-22,136076.597968233
2005-06-23,136354.192012494
2005-06-24,136845.04113519
2005-06-27,136856.860735184
2005-06-28,134764.102317541
2005-06-29,134309.377153063
2005-06-30,133745.459820205
2005-07-01,134229.981084514
2005-07-05,134820.887209711
2005-07-06,136042.273963865
2005-07-07,136093.986596886
2005-07-08,135845.822748903
2005-07-11,135695.656338454
2005-07-12,136851.960551477
2005-07-13,135927.97910245
2005-07-14,134933.427305066
2005-07-15,135207.344799795
2005-07-18,134814.382034117
2005-07-19,134480.969218649
2005-07-20,133885.924718874
2005-07-21,132390.599696538
2005-07-22,132630.514326403
2005-07-25,133261.575572044
2005-07-26,133250.572933525
2005-07-27,133289.387557417
2005-07-28,134033.984981345
2005-07-29,134427.855664673
2005-08-01,134645.746596954
2005-08-02,134984.323939428
2005-08-03,135261.428439926
2005-08-04,134985.722195581
2005-08-05,135491.592309291
2005-08-08,135829.132529006
2005-08-09,135310.20354052
2005-08-10,135878.044929435
2005-08-11,137782.729688078
2005-08-12,137895.891930181
2005-08-15,137193.043228053
2005-08-16,137560.667927553
2005-08-17,135678.233468467
2005-08-18,135284.143056247
2005-08-19,135671.735726195
2005-08-22,136551.819690246
2005-08-23,136955.727696075
2005-08-24,137312.418432219
2005-08-25,137498.867149521
2005-08-26,136564.64555942
2005-08-29,138151.810811082
2005-08-30,139059.00237715
2005-08-31,139771.965475913
2005-09-01,141154.152131875
2005-09-02,140853.272060908
2005-09-06,140621.961241469
2005-09-07,139752.351083048
2005-09-08,140096.871861748
2005-09-09,140051.564398928
2005-09-12,139105.488245659
2005-09-13,138315.69704145
2005-09-14,139727.12679805
2005-09-15,140245.780452134
2005-09-16,139535.565069525
2005-09-19,142509.752058209
2005-09-20,142394.404068628
2005-09-21,143225.928332067
2005-09-22,143638.3042602
2005-09-23,142274.328522224
2005-09-26,143259.523248576
2005-09-27,143011.377559703
2005-09-28,144963.901048341
2005-09-29,145730.187432344
2005-09-30,144952.031432881
2005-10-10,144359.324577945
2005-10-11,145367.853935709
2005-10-12,145615.707071558
2005-10-13,145021.213213106
2005-10-14,144103.011047673
2005-10-17,145895.834692205
2005-10-18,144925.686455576
2005-10-19,143099.844037962
2005-10-20,142187.090112359
2005-10-21,141744.088126964
2005-10-24,141735.605597159
2005-10-25,143863.073773613
2005-10-26,143068.734796465
2005-10-27,143030.509307744
2005-10-28,142777.758861446
2005-10-31,140734.33076501
2005-11-01,140246.862416613
2005-11-02,140506.513868584
2005-11-03,141117.10111888
2005-11-04,140310.763995706
2005-11-07,139934.548425012
2005-11-08,140118.241922055
2005-11-09,140122.9399731
2005-11-10,139492.524677554
2005-11-11,139818.335766809
2005-11-14,140024.076259082
2005-11-15,139420.867873565
2005-11-16,140855.678078199
2005-11-17,141033.043447477
2005-11-18,140285.460552398
2005-11-21,140838.65919944
2005-11-22,141868.487272895
2005-11-23,141083.147518301
2005-11-28,140216.534105197
2005-11-29,139979.04046297
2005-11-30,140636.63329561
2005-12-01,142222.086327136
2005-12-02,143682.145694069
2005-12-05,144952.589499691
2005-12-06,145060.415317021
2005-12-07,145435.544874808
2005-12-08,147070.35582435
2005-12-09,147977.778256077
2005-12-12,149801.072207794
2005-12-13,149035.0431212
2005-12-14,147517.636680431
2005-12-15,146092.254527194
2005-12-16,145457.04634044
2005-12-19,145530.906097077
2005-12-20,144776.988826611
2005-12-21,144772.95138022
2005-12-22,145675.110726693
2005-12-23,145540.670475386
2005-12-27,145829.458228197
2005-12-28,147302.653329884
2005-12-29,147335.470392578
2005-12-30,147714.858714959
2006-01-04,151097.790025041
2006-01-05,149797.161298345
2006-01-06,151798.255510886
2006-01-09,152096.054522271
2006-01-10,151585.607866786
2006-01-11,151842.151462097
2006-01-12,151726.712164127
2006-01-13,152415.437968525
2006-01-17,154152.510986395
2006-01-18,152339.307386779
2006-01-19,154808.455496476
2006-01-20,155443.752498891
2006-01-23,156160.488223681
2006-01-24,156362.354579785
2006-01-25,156763.940144578
2006-01-26,157344.001658845
2006-01-27,158740.963129105
2006-02-06,160661.937712048
2006-02-07,158360.55751206
2006-02-08,155461.114891183
2006-02-09,157800.580841167
2006-02-10,155134.900466115
2006-02-13,152883.910881082
2006-02-14,152803.720154045
2006-02-15,151987.490711465
2006-02-16,151987.691457501
2006-02-17,152950.196724096
2006-02-21,154650.922328245
2006-02-22,153776.741233394
2006-02-23,152327.005711967
2006-02-24,154499.564013022
2006-02-27,152204.736850511
2006-02-28,152936.439970811
2006-03-01,153192.884288854
2006-03-02,155192.425637786
2006-03-03,155861.918473021
2006-03-06,153676.541873849
2006-03-07,152723.834658997
2006-03-08,150625.79966529
2006-03-09,151474.037656684
2006-03-10,150113.431386001
2006-03-13,151721.188742785
2006-03-14,152820.332173087
2006-03-15,152532.392963639
2006-03-16,152815.444175823
2006-03-17,152530.977290141
2006-03-20,152128.164014992
2006-03-21,151735.978969514
2006-03-22,151525.138078354
2006-03-23,152508.560670999
2006-03-24,153871.315809886
2006-03-27,154633.715181637
2006-03-28,155172.747820776
2006-03-29,156001.455627963
2006-03-30,157707.474433851
2006-03-31,157091.33852394
2006-04-03,157469.767410919
2006-04-04,157255.177310751
2006-04-05,157345.162135097
2006-04-06,158921.611674762
2006-04-07,158014.503602302
2006-04-10,159410.693805222
2006-04-11,160135.911512538
2006-04-12,160544.14418
2006-04-13,160597.486875271
2006-04-17,164570.14710297
2006-04-18,165791.003502184
2006-04-19,168061.810204521
2006-04-20,166475.513340025
2006-04-21,166992.307201072
2006-04-24,166723.481071923
2006-04-25,167367.512284366
2006-04-26,168348.074209101
2006-04-27,167642.034570236
2006-04-28,169365.083489709
2006-05-08,171942.603339762
2006-05-09,175601.833850624
2006-05-10,178159.753844181
2006-05-11,182040.394391858
2006-05-12,181144.617382182
2006-05-15,178680.012394906
2006-05-16,176737.760886822
2006-05-17,177240.586513123
2006-05-18,175211.289913484
2006-05-19,172391.048135141
2006-05-22,171638.649347969
2006-05-23,174587.650049786
2006-05-24,171534.4681309
2006-05-25,173122.21290089
2006-05-26,174239.650555337
2006-05-30,175536.471553337
2006-05-31,173057.820740462
2006-06-01,169614.887264025
2006-06-02,171720.194758255
2006-06-05,173384.357295611
2006-06-06,170876.082550314
2006-06-07,169610.018805907
2006-06-08,167538.945539288
2006-06-09,166996.722880066
2006-06-12,165978.896693966
2006-06-13,159224.566958405
2006-06-14,157655.579561294
2006-06-15,158783.36243273
2006-06-16,160480.035750055
2006-06-19,157984.58714655
2006-06-20,158750.617362613
2006-06-21,160517.332298404
2006-06-22,161242.160249838
2006-06-23,160247.432670057
2006-06-26,160687.37029181
2006-06-27,161138.180817852
2006-06-28,160172.790136114
2006-06-29,161656.555001716
2006-06-30,165774.76899009
2006-07-03,166993.69445058
2006-07-05,167949.832413467
2006-07-06,168586.007049438
2006-07-07,168870.658946128
2006-07-10,167100.101158994
2006-07-11,169771.309885476
2006-07-12,171277.546739309
2006-07-13,171652.530806473
2006-07-14,173175.97553018
2006-07-17,171020.795022243
2006-07-18,167184.685330804
2006-07-19,167213.639455012
2006-07-20,166085.601140662
2006-07-21,164323.042677184
2006-07-24,163909.934012438
2006-07-25,164309.63956081
2006-07-26,164072.998398547
2006-07-27,165495.777843548
2006-07-28,165503.309447335
2006-07-31,167739.836699664
2006-08-01,168648.296862057
2006-08-02,169747.960010896
2006-08-03,169009.204331264
2006-08-04,168167.004351427
2006-08-07,169058.629485982
2006-08-08,168403.781963492
2006-08-09,168915.322441661
2006-08-10,167407.92185154
2006-08-11,166838.843076526
2006-08-14,164325.222237892
2006-08-15,163622.012147284
2006-08-16,163686.990764635
2006-08-17,161586.927515046
2006-08-18,161494.275279716
2006-08-21,162836.571831294
2006-08-22,163000.742758746
2006-08-23,162096.710331587
2006-08-24,162080.274029345
2006-08-25,162382.704734206
2006-08-28,160490.750254532
2006-08-29,159091.079732663
2006-08-30,159191.625153746
2006-08-31,160154.639259876
2006-09-01,160490.438109473
2006-09-05,160805.995734045
2006-09-06,160796.02214395
2006-09-07,158962.641919392
2006-09-08,157798.644527192
2006-09-11,154705.566376529
2006-09-12,153806.325184613
2006-09-13,153542.218236749
2006-09-14,153121.334953423
2006-09-15,152150.375364898
2006-09-18,153945.859792834
2006-09-19,152265.993477346
2006-09-20,150624.741154708
2006-09-21,151253.029148088
2006-09-22,151494.231006556
2006-09-25,150858.255072
2006-09-26,151144.819369003
2006-09-27,152556.524038382
2006-09-28,153152.639021423
2006-09-29,153482.31613275
2006-10-09,151713.228506577
2006-10-10,150816.671150298
2006-10-11,150285.747709879
2006-10-12,150891.724358493
2006-10-13,152573.468974371
2006-10-16,154692.990343597
2006-10-17,155066.561667825
2006-10-18,153797.123779059
2006-10-19,155696.909316929
2006-10-20,155014.117652234
2006-10-23,153705.938327782
2006-10-24,154180.428793227
2006-10-25,155509.541167476
2006-10-26,156061.845368864
2006-10-27,156135.665663648
2006-10-30,155177.206653813
2006-10-31,154196.270579885
2006-11-01,155695.533059123
2006-11-02,156150.319234483
2006-11-03,156635.965058018
2006-11-06,157421.091563004
2006-11-07,157386.337769711
2006-11-08,156868.73379647
2006-11-09,158948.95367317
2006-11-10,157693.696993797
2006-11-13,156507.710950442
2006-11-14,155648.149652237
2006-11-15,156159.936444313
2006-11-16,155690.744179979
2006-11-17,155130.886510519
2006-11-20,155812.312491281
2006-11-21,156842.458219594
2006-11-22,156987.93060178
2006-11-24,157070.751064784
2006-11-27,159415.010712476
2006-11-28,159114.225916662
2006-11-29,158935.652340094
2006-11-30,160774.093376423
2006-12-01,159740.053217103
2006-12-04,159039.850720327
2006-12-05,158554.009606205
2006-12-06,157178.613846821
2006-12-07,157193.488567449
2006-12-08,156769.775104078
2006-12-11,156917.50417174
2006-12-12,156921.215215918
2006-12-13,156616.451925692
2006-12-14,157082.86678107
2006-12-15,156206.528029369
2006-12-18,155243.921087899
2006-12-19,156009.834327189
2006-12-20,156199.352273725
2006-12-21,155506.08979714
2006-12-22,155398.899466545
2006-12-26,156146.59988476
2006-12-27,155755.354545805
2006-12-28,156681.178123579
2006-12-29,156729.233800188
2007-01-04,151043.831977876
2007-01-05,149275.177016946
2007-01-08,148965.909093319
2007-01-09,149529.101047528
2007-01-10,149668.917231956
2007-01-11,148837.362861714
2007-01-12,149896.543889151
2007-01-16,149545.100834142
2007-01-17,150374.038937889
2007-01-18,149638.676013252
2007-01-19,150328.076835669
2007-01-22,150424.984648767
2007-01-23,152715.310036264
2007-01-24,153379.014036024
2007-01-25,153000.556689446
2007-01-26,153022.323664874
2007-01-29,152614.340211484
2007-01-30,153347.10075597
2007-01-31,155298.793196305
2007-02-01,155348.96453204
2007-02-02,154597.696785427
2007-02-05,154842.67549104
2007-02-06,155328.310488984
2007-02-07,155060.7444764
2007-02-08,155857.018412034
2007-02-09,157376.815980264
2007-02-12,155961.294746627
2007-02-13,156574.407171942
2007-02-14,156791.459186852
2007-02-15,156835.238868827
2007-02-16,158110.191773793
2007-02-26,162087.123511111
2007-02-27,161333.961449336
2007-02-28,159789.867987132
2007-03-01,159218.784754848
2007-03-02,157433.108280254
2007-03-05,155488.705529932
2007-03-06,157002.064320058
2007-03-07,157954.396936481
2007-03-08,158614.731790434
2007-03-09,157415.14359447
2007-03-12,157021.938942442
2007-03-13,156937.17006762
2007-03-14,156046.238467937
2007-03-15,156684.884196876
2007-03-16,157311.196143465
2007-03-19,157397.014752573
2007-03-20,158061.413533513
2007-03-21,158109.898819297
2007-03-22,159460.389843619
2007-03-23,159499.385154555
2007-03-26,160530.052193279
2007-03-27,160585.988903921
2007-03-28,161539.388103196
2007-03-29,161701.13126089
2007-03-30,162715.694502347
2007-04-02,162619.74475543
2007-04-03,162462.50181099
2007-04-04,163782.796276397
2007-04-05,164174.619631318
2007-04-09,164723.765299324
2007-04-10,165499.689996815
2007-04-11,165519.557508438
2007-04-12,166474.901126833
2007-04-13,166692.662126303
2007-04-16,167358.561052681
2007-04-17,166352.571993214
2007-04-18,166450.133609516
2007-04-19,164834.266910083
2007-04-20,165632.38231617
2007-04-23,166114.545183685
2007-04-24,165591.719793563
2007-04-25,165366.279077081
2007-04-26,164812.817183403
2007-04-27,164725.221343655
2007-04-30,165043.919011641
2007-05-08,164740.864589397
2007-05-09,164506.083421925
2007-05-10,163081.299940758
2007-05-11,162899.30891042
2007-05-14,163126.173721372
2007-05-15,162973.323940118
2007-05-16,162301.898212797
2007-05-17,161522.517823218
2007-05-18,161393.976385854
2007-05-21,163143.385366902
2007-05-22,162063.504992262
2007-05-23,161756.388105618
2007-05-24,161141.532177974
2007-05-25,161371.066977746
2007-05-29,160648.283011436
2007-05-30,159772.24335502
2007-05-31,161445.883236733
2007-06-01,162725.214850654
2007-06-04,163313.517585074
2007-06-05,163833.67407012
2007-06-06,163665.989972075
2007-06-07,162595.1108832
2007-06-08,159921.462731498
2007-06-11,161146.892490237
2007-06-12,159638.907607973
2007-06-13,159591.962497795
2007-06-14,160680.308044047
2007-06-15,161129.67497931
2007-06-18,162369.645468742
2007-06-19,161799.041914151
2007-06-20,160853.080853614
2007-06-21,160438.175623547
2007-06-22,160296.180301452
2007-06-25,159606.619594747
2007-06-26,157791.462200447
2007-06-27,157323.396207912
2007-06-28,158349.435092815
2007-06-29,158989.238042835
2007-07-02,160520.89660512
2007-07-03,160814.738500914
2007-07-05,160572.902119327
2007-07-06,161186.309579668
2007-07-09,162113.704746022
2007-07-10,161990.08623904
2007-07-11,161630.056828161
2007-07-12,162794.074562556
2007-07-13,162970.456412046
2007-07-16,162710.378819691
2007-07-17,161977.654551872
2007-07-18,163379.276359288
2007-07-19,164352.912788459
2007-07-20,166024.698395282
2007-07-23,165367.039331001
2007-07-24,164492.435975526
2007-07-25,164175.79368526
2007-07-26,163674.246150686
2007-07-27,163531.139204011
2007-07-30,164803.182389654
2007-07-31,165967.614049548
2007-08-01,164553.392217416
2007-08-02,164941.05141981
2007-08-03,165312.23125884
2007-08-06,163661.102416889
2007-08-07,163388.60887602
2007-08-08,163925.043549016
2007-08-09,163193.371338378
2007-08-10,163470.953056678
2007-08-13,164074.913080247
2007-08-14,163827.157460799
2007-08-15,163886.568875033
