"Index","price"
2009-04-02,2879.033125
2009-04-03,2850.590036
2009-04-06,2845.737328
2009-04-07,2851.91434
2009-04-08,2861.545365
2009-04-09,2850.601605
2009-04-13,2866.72482
2009-04-14,2876.944884
2009-04-15,2881.81185
2009-04-16,2868.662148
2009-04-17,2850.150764
2009-04-20,2866.763536
2009-04-21,2852.270574
2009-04-22,2843.355669
2009-04-23,2847.526548
2009-04-24,2836.13769
2009-04-27,2851.311808
2009-04-28,2836.5354
2009-04-29,2821.043565
2009-04-30,2815.017725
2009-05-01,2810.04022
2009-05-04,2814.171776
2009-05-05,2812.756671
2009-05-06,2813.420784
2009-05-07,2794.63212
2009-05-08,2795.341506
2009-05-11,2816.372664
2009-05-12,2816.801995
2009-05-13,2828.403825
2009-05-14,2828.565162
2009-05-15,2825.75475
2009-05-18,2810.40282
2009-05-19,2804.774108
2009-05-20,2813.46975
2009-05-21,2789.800866
2009-05-22,2774.108424
2009-05-26,2769.060528
2009-05-27,2736.236376
2009-05-28,2736.031527
2009-05-29,2767.578273
2009-06-01,2727.158434
2009-06-02,2737.921256
2009-06-03,2753.017324
2009-06-04,2727.921693
2009-06-05,2695.042971
2009-06-08,2690.135685
2009-06-09,2697.795672
2009-06-10,2685.4476
2009-06-11,2700.302024
2009-06-12,2711.808242
2009-06-15,2724.744091
2009-06-16,2729.90964
2009-06-17,2734.896738
2009-06-18,2700.936746
2009-06-19,2709.22569
2009-06-22,2726.612595
2009-06-23,2733.674959
2009-06-24,2726.4468
2009-06-25,2751.473268
2009-06-26,2759.23063
2009-06-29,2760.802335
2009-06-30,2754.808955
2009-07-01,2755.440779
2009-07-02,2767.40014
2009-07-06,2769.29888
2009-07-07,2776.84992
2009-07-08,2806.025976
2009-07-09,2785.734768
2009-07-10,2806.87316
2009-07-13,2798.578224
2009-07-14,2783.245157
2009-07-15,2756.317682
2009-07-16,2764.518328
2009-07-17,2750.253326
2009-07-20,2763.468448
2009-07-21,2782.74447
2009-07-22,2769.097473
2009-07-23,2741.24017
2009-07-24,2748.61379
2009-07-27,2741.975368
2009-07-28,2743.140813
2009-07-29,2743.598715
2009-07-30,2747.814414
2009-07-31,2772.602822
2009-08-03,2749.594546
2009-08-04,2744.229664
2009-08-05,2731.910152
2009-08-06,2736.140589
2009-08-07,2718.441538
2009-08-10,2734.676802
2009-08-11,2746.471536
2009-08-12,2746.958339
2009-08-13,2765.489584
2009-08-14,2773.194488
2009-08-17,2786.161672
2009-08-18,2778.527062
2009-08-19,2789.474597
2009-08-20,2792.224978
2009-08-21,2769.722816
2009-08-24,2780.708272
2009-08-25,2788.20841
2009-08-26,2790.681824
2009-08-27,2787.579354
2009-08-28,2790.77886
2009-08-31,2801.48856
2009-09-01,2807.758616
2009-09-02,2821.735172
2009-09-03,2816.59791
2009-09-04,2798.988636
2009-09-08,2795.424268
2009-09-09,2795.096128
2009-09-10,2818.861868
2009-09-11,2818.94137
2009-09-14,2808.248547
2009-09-15,2800.395312
2009-09-16,2794.168628
2009-09-17,2807.261595
2009-09-18,2794.331644
2009-09-21,2793.0201
2009-09-22,2798.45557
2009-09-23,2806.182558
2009-09-24,2813.392548
