"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 18, 2013","3,076.81","3,076.81","3,076.81","3,076.81","0","1.22"
"Sep 17, 2013","3,039.75","3,039.75","3,039.75","3,039.75","0","0.42"
"Sep 16, 2013","3,026.94","3,026.94","3,026.94","3,026.94","0","0.57"
"Sep 13, 2013","3,009.79","3,009.79","3,009.79","3,009.79","0","0.27"
"Sep 12, 2013","3,001.62","3,001.62","3,001.62","3,001.62","0","-0.31"
"Sep 11, 2013","3,010.94","3,010.94","3,010.94","3,010.94","0","0.32"
"Sep 10, 2013","3,001.36","3,001.36","3,001.36","3,001.36","0","0.74"
"Sep 09, 2013","2,979.45","2,979.45","2,979.45","2,979.45","0","1.01"
"Sep 06, 2013","2,949.80","2,949.80","2,949.80","2,949.80","0","0.02"
"Sep 05, 2013","2,949.27","2,949.27","2,949.27","2,949.27","0","0.12"
"Sep 04, 2013","2,945.62","2,945.62","2,945.62","2,945.62","0","0.83"
"Sep 03, 2013","2,921.23","2,921.23","2,921.23","2,921.23","0","0.42"
"Aug 30, 2013","2,908.96","2,908.96","2,908.96","2,908.96","0","-0.31"
"Aug 29, 2013","2,917.96","2,917.96","2,917.96","2,917.96","0","0.21"
"Aug 28, 2013","2,911.83","2,911.83","2,911.83","2,911.83","0","0.29"
"Aug 27, 2013","2,903.29","2,903.29","2,903.29","2,903.29","0","-1.59"
"Aug 26, 2013","2,950.13","2,950.13","2,950.13","2,950.13","0","-0.40"
"Aug 23, 2013","2,962.06","2,962.06","2,962.06","2,962.06","0","0.41"
"Aug 22, 2013","2,949.96","2,949.96","2,949.96","2,949.96","0","0.86"
"Aug 21, 2013","2,924.73","2,924.73","2,924.73","2,924.73","0","-0.57"
"Aug 20, 2013","2,941.58","2,941.58","2,941.58","2,941.58","0","0.39"
"Aug 19, 2013","2,930.27","2,930.27","2,930.27","2,930.27","0","-0.58"
"Aug 16, 2013","2,947.46","2,947.46","2,947.46","2,947.46","0","-0.33"
"Aug 15, 2013","2,957.08","2,957.08","2,957.08","2,957.08","0","-1.41"
"Aug 14, 2013","2,999.42","2,999.42","2,999.42","2,999.42","0","-0.50"
"Aug 13, 2013","3,014.43","3,014.43","3,014.43","3,014.43","0","0.30"
"Aug 12, 2013","3,005.42","3,005.42","3,005.42","3,005.42","0","-0.11"
"Aug 09, 2013","3,008.79","3,008.79","3,008.79","3,008.79","0","-0.34"
"Aug 08, 2013","3,019.00","3,019.00","3,019.00","3,019.00","0","0.41"
"Aug 07, 2013","3,006.63","3,006.63","3,006.63","3,006.63","0","-0.35"
"Aug 06, 2013","3,017.16","3,017.16","3,017.16","3,017.16","0","-0.57"
"Aug 05, 2013","3,034.43","3,034.43","3,034.43","3,034.43","0","-0.14"
"Aug 02, 2013","3,038.63","3,038.63","3,038.63","3,038.63","0","0.17"
"Aug 01, 2013","3,033.59","3,033.59","3,033.59","3,033.59","0","1.26"
"Jul 31, 2013","2,995.72","2,995.72","2,995.72","2,995.72","0","0.00"
"Jul 30, 2013","2,995.68","2,995.68","2,995.68","2,995.68","0","0.04"
"Jul 29, 2013","2,994.45","2,994.45","2,994.45","2,994.45","0","-0.37"
"Jul 26, 2013","3,005.51","3,005.51","3,005.51","3,005.51","0","0.08"
"Jul 25, 2013","3,003.01","3,003.01","3,003.01","3,003.01","0","0.26"
"Jul 24, 2013","2,995.30","2,995.30","2,995.30","2,995.30","0","-0.38"
"Jul 23, 2013","3,006.72","3,006.72","3,006.72","3,006.72","0","-0.19"
"Jul 22, 2013","3,012.30","3,012.30","3,012.30","3,012.30","0","0.21"
"Jul 19, 2013","3,006.13","3,006.13","3,006.13","3,006.13","0","0.16"
"Jul 18, 2013","3,001.21","3,001.21","3,001.21","3,001.21","0","0.51"
"Jul 17, 2013","2,985.85","2,985.85","2,985.85","2,985.85","0","0.29"
"Jul 16, 2013","2,977.26","2,977.26","2,977.26","2,977.26","0","-0.37"
"Jul 15, 2013","2,988.35","2,988.35","2,988.35","2,988.35","0","0.14"
"Jul 12, 2013","2,984.24","2,984.24","2,984.24","2,984.24","0","0.31"
"Jul 11, 2013","2,975.06","2,975.06","2,975.06","2,975.06","0","1.37"
"Jul 10, 2013","2,934.97","2,934.97","2,934.97","2,934.97","0","0.02"
"Jul 09, 2013","2,934.31","2,934.31","2,934.31","2,934.31","0","0.72"
"Jul 08, 2013","2,913.20","2,913.20","2,913.20","2,913.20","0","0.56"
"Jul 05, 2013","2,897.12","2,897.12","2,897.12","2,897.12","0","1.02"
"Jul 03, 2013","2,867.85","2,867.85","2,867.85","2,867.85","0","0.08"
"Jul 02, 2013","2,865.48","2,865.48","2,865.48","2,865.48","0","-0.03"
"Jul 01, 2013","2,866.41","2,866.41","2,866.41","2,866.41","0","0.55"
"Jun 28, 2013","2,850.66","2,850.66","2,850.66","2,850.66","0","-0.43"
"Jun 27, 2013","2,862.92","2,862.92","2,862.92","2,862.92","0","0.63"
"Jun 26, 2013","2,845.04","2,845.04","2,845.04","2,845.04","0","0.98"
"Jun 25, 2013","2,817.44","2,817.44","2,817.44","2,817.44","0","0.96"
"Jun 24, 2013","2,790.66","2,790.66","2,790.66","2,790.66","0","-1.21"
"Jun 21, 2013","2,824.97","2,824.97","2,824.97","2,824.97","0","0.27"
"Jun 20, 2013","2,817.44","2,817.44","2,817.44","2,817.44","0","-2.49"
"Jun 19, 2013","2,889.25","2,889.25","2,889.25","2,889.25","0","-1.38"
"Jun 18, 2013","2,929.81","2,929.81","2,929.81","2,929.81","0","0.78"
"Jun 17, 2013","2,907.11","2,907.11","2,907.11","2,907.11","0","0.76"
"Jun 14, 2013","2,885.24","2,885.24","2,885.24","2,885.24","0","-0.59"
"Jun 13, 2013","2,902.32","2,902.32","2,902.32","2,902.32","0","1.49"
"Jun 12, 2013","2,859.62","2,859.62","2,859.62","2,859.62","0","-0.81"
"Jun 11, 2013","2,883.07","2,883.07","2,883.07","2,883.07","0","-1.01"
"Jun 10, 2013","2,912.63","2,912.63","2,912.63","2,912.63","0","-0.03"
"Jun 07, 2013","2,913.46","2,913.46","2,913.46","2,913.46","0","1.28"
"Jun 06, 2013","2,876.50","2,876.50","2,876.50","2,876.50","0","0.86"
"Jun 05, 2013","2,851.89","2,851.89","2,851.89","2,851.89","0","-1.35"
"Jun 04, 2013","2,891.02","2,891.02","2,891.02","2,891.02","0","-0.55"
"Jun 03, 2013","2,906.91","2,906.91","2,906.91","2,906.91","0","0.60"
"May 31, 2013","2,889.46","2,889.46","2,889.46","2,889.46","0","-1.43"
"May 30, 2013","2,931.39","2,931.39","2,931.39","2,931.39","0","0.38"
"May 29, 2013","2,920.18","2,920.18","2,920.18","2,920.18","0","-0.69"
"May 28, 2013","2,940.45","2,940.45","2,940.45","2,940.45","0","0.64"
"May 24, 2013","2,921.88","2,921.88","2,921.88","2,921.88","0","-0.05"
"May 23, 2013","2,923.43","2,923.43","2,923.43","2,923.43","0","-0.28"
"May 22, 2013","2,931.58","2,931.58","2,931.58","2,931.58","0","-0.82"
"May 21, 2013","2,955.70","2,955.70","2,955.70","2,955.70","0","0.18"
"May 20, 2013","2,950.53","2,950.53","2,950.53","2,950.53","0","-0.07"
"May 17, 2013","2,952.56","2,952.56","2,952.56","2,952.56","0","1.03"
"May 16, 2013","2,922.40","2,922.40","2,922.40","2,922.40","0","-0.50"
"May 15, 2013","2,936.98","2,936.98","2,936.98","2,936.98","0","0.54"
"May 14, 2013","2,921.12","2,921.12","2,921.12","2,921.12","0","1.04"
"May 13, 2013","2,891.17","2,891.17","2,891.17","2,891.17","0","0.01"
"May 10, 2013","2,890.77","2,890.77","2,890.77","2,890.77","0","0.43"
"May 09, 2013","2,878.30","2,878.30","2,878.30","2,878.30","0","-0.32"
"May 08, 2013","2,887.61","2,887.61","2,887.61","2,887.61","0","0.46"
"May 07, 2013","2,874.46","2,874.46","2,874.46","2,874.46","0","0.53"
"May 06, 2013","2,859.34","2,859.34","2,859.34","2,859.34","0","0.19"
"May 03, 2013","2,853.88","2,853.88","2,853.88","2,853.88","0","1.06"
"May 02, 2013","2,823.82","2,823.82","2,823.82","2,823.82","0","0.95"
"May 01, 2013","2,797.28","2,797.28","2,797.28","2,797.28","0","-0.93"
"Apr 30, 2013","2,823.42","2,823.42","2,823.42","2,823.42","0","0.25"
"Apr 29, 2013","2,816.39","2,816.39","2,816.39","2,816.39","0","0.72"
"Apr 26, 2013","2,796.24","2,796.24","2,796.24","2,796.24","0","-0.18"
"Apr 25, 2013","2,801.28","2,801.28","2,801.28","2,801.28","0","0.41"
"Apr 24, 2013","2,789.93","2,789.93","2,789.93","2,789.93","0","0.01"
"Apr 23, 2013","2,789.56","2,789.56","2,789.56","2,789.56","0","1.04"
"Apr 22, 2013","2,760.80","2,760.80","2,760.80","2,760.80","0","0.47"
"Apr 19, 2013","2,747.94","2,747.94","2,747.94","2,747.94","0","0.89"
"Apr 18, 2013","2,723.72","2,723.72","2,723.72","2,723.72","0","-0.67"
"Apr 17, 2013","2,742.01","2,742.01","2,742.01","2,742.01","0","-1.43"
"Apr 16, 2013","2,781.85","2,781.85","2,781.85","2,781.85","0","1.43"
"Apr 15, 2013","2,742.63","2,742.63","2,742.63","2,742.63","0","-2.30"
"Apr 12, 2013","2,807.10","2,807.10","2,807.10","2,807.10","0","-0.28"
"Apr 11, 2013","2,815.02","2,815.02","2,815.02","2,815.02","0","0.36"
"Apr 10, 2013","2,804.81","2,804.81","2,804.81","2,804.81","0","1.23"
"Apr 09, 2013","2,770.84","2,770.84","2,770.84","2,770.84","0","0.35"
"Apr 08, 2013","2,761.05","2,761.05","2,761.05","2,761.05","0","0.66"
"Apr 05, 2013","2,742.86","2,742.86","2,742.86","2,742.86","0","-0.43"
"Apr 04, 2013","2,754.67","2,754.67","2,754.67","2,754.67","0","0.41"
"Apr 03, 2013","2,743.38","2,743.38","2,743.38","2,743.38","0","-1.04"
"Apr 02, 2013","2,772.11","2,772.11","2,772.11","2,772.11","0","0.52"
"Apr 01, 2013","2,757.83","2,757.83","2,757.83","2,757.83","0","-0.44"
"Mar 28, 2013","2,770.05","2,770.05","2,770.05","2,770.05","0","0.41"
"Mar 27, 2013","2,758.85","2,758.85","2,758.85","2,758.85","0","-0.05"
"Mar 26, 2013","2,760.32","2,760.32","2,760.32","2,760.32","0","0.81"
"Mar 25, 2013","2,738.08","2,738.08","2,738.08","2,738.08","0","-0.33"
"Mar 22, 2013","2,747.25","2,747.25","2,747.25","2,747.25","0","0.72"
"Mar 21, 2013","2,727.69","2,727.69","2,727.69","2,727.69","0","-0.83"
"Mar 20, 2013","2,750.42","2,750.42","2,750.42","2,750.42","0","0.67"
"Mar 19, 2013","2,732.09","2,732.09","2,732.09","2,732.09","0","-0.24"
"Mar 18, 2013","2,738.68","2,738.68","2,738.68","2,738.68","0","-0.55"
"Mar 15, 2013","2,753.82","2,753.82","2,753.82","2,753.82","0","-0.16"
"Mar 14, 2013","2,758.30","2,758.30","2,758.30","2,758.30","0","0.56"
"Mar 13, 2013","2,742.87","2,742.87","2,742.87","2,742.87","0","0.17"
"Mar 12, 2013","2,738.35","2,738.35","2,738.35","2,738.35","0","-0.24"
"Mar 11, 2013","2,744.81","2,744.81","2,744.81","2,744.81","0","0.33"
"Mar 08, 2013","2,735.67","2,735.67","2,735.67","2,735.67","0","0.46"
"Mar 07, 2013","2,723.27","2,723.27","2,723.27","2,723.27","0","0.19"
"Mar 06, 2013","2,718.07","2,718.07","2,718.07","2,718.07","0","0.14"
"Mar 05, 2013","2,714.35","2,714.35","2,714.35","2,714.35","0","0.96"
"Mar 04, 2013","2,688.54","2,688.54","2,688.54","2,688.54","0","0.46"
"Mar 01, 2013","2,676.18","2,676.18","2,676.18","2,676.18","0","0.23"
"Feb 28, 2013","2,669.92","2,669.92","2,669.92","2,669.92","0","-0.08"
"Feb 27, 2013","2,672.11","2,672.11","2,672.11","2,672.11","0","1.30"
"Feb 26, 2013","2,637.89","2,637.89","2,637.89","2,637.89","0","0.63"
"Feb 25, 2013","2,621.46","2,621.46","2,621.46","2,621.46","0","-1.83"
"Feb 22, 2013","2,670.36","2,670.36","2,670.36","2,670.36","0","0.89"
"Feb 21, 2013","2,646.75","2,646.75","2,646.75","2,646.75","0","-0.61"
"Feb 20, 2013","2,662.94","2,662.94","2,662.94","2,662.94","0","-1.24"
"Feb 19, 2013","2,696.26","2,696.26","2,696.26","2,696.26","0","0.75"
"Feb 15, 2013","2,676.21","2,676.21","2,676.21","2,676.21","0","-0.10"
"Feb 14, 2013","2,678.77","2,678.77","2,678.77","2,678.77","0","0.08"
"Feb 13, 2013","2,676.60","2,676.60","2,676.60","2,676.60","0","0.11"
"Feb 12, 2013","2,673.77","2,673.77","2,673.77","2,673.77","0","0.16"
"Feb 11, 2013","2,669.37","2,669.37","2,669.37","2,669.37","0","-0.06"
"Feb 08, 2013","2,670.85","2,670.85","2,670.85","2,670.85","0","0.57"
"Feb 07, 2013","2,655.84","2,655.84","2,655.84","2,655.84","0","-0.14"
"Feb 06, 2013","2,659.55","2,659.55","2,659.55","2,659.55","0","0.07"
"Feb 05, 2013","2,657.76","2,657.76","2,657.76","2,657.76","0","1.05"
"Feb 04, 2013","2,630.05","2,630.05","2,630.05","2,630.05","0","-1.15"
"Feb 01, 2013","2,660.70","2,660.70","2,660.70","2,660.70","0","1.01"
"Jan 31, 2013","2,634.16","2,634.16","2,634.16","2,634.16","0","-0.25"
"Jan 30, 2013","2,640.77","2,640.77","2,640.77","2,640.77","0","-0.36"
"Jan 29, 2013","2,650.43","2,650.43","2,650.43","2,650.43","0","0.52"
"Jan 28, 2013","2,636.83","2,636.83","2,636.83","2,636.83","0","-0.18"
"Jan 25, 2013","2,641.64","2,641.64","2,641.64","2,641.64","0","0.54"
"Jan 24, 2013","2,627.33","2,627.33","2,627.33","2,627.33","0","0.00"
"Jan 23, 2013","2,627.23","2,627.23","2,627.23","2,627.23","0","0.15"
"Jan 22, 2013","2,623.22","2,623.22","2,623.22","2,623.22","0","0.45"
"Jan 18, 2013","2,611.54","2,611.54","2,611.54","2,611.54","0","0.34"
"Jan 17, 2013","2,602.64","2,602.64","2,602.64","2,602.64","0","0.57"
"Jan 16, 2013","2,588.02","2,588.02","2,588.02","2,588.02","0","0.03"
"Jan 15, 2013","2,587.20","2,587.20","2,587.20","2,587.20","0","0.11"
"Jan 14, 2013","2,584.27","2,584.27","2,584.27","2,584.27","0","-0.09"
"Jan 11, 2013","2,586.69","2,586.69","2,586.69","2,586.69","0","0.01"
"Jan 10, 2013","2,586.52","2,586.52","2,586.52","2,586.52","0","0.76"
"Jan 09, 2013","2,567.02","2,567.02","2,567.02","2,567.02","0","0.27"
"Jan 08, 2013","2,560.17","2,560.17","2,560.17","2,560.17","0","-0.29"
"Jan 07, 2013","2,567.63","2,567.63","2,567.63","2,567.63","0","-0.31"
"Jan 04, 2013","2,575.66","2,575.66","2,575.66","2,575.66","0","0.49"
"Jan 03, 2013","2,563.19","2,563.19","2,563.19","2,563.19","0","-0.21"
"Jan 02, 2013","2,568.55","2,568.55","2,568.55","2,568.55","0","2.56"
"Dec 31, 2012","2,504.44","2,504.44","2,504.44","2,504.44","0","1.69"
"Dec 28, 2012","2,462.71","2,462.71","2,462.71","2,462.71","0","-1.10"
"Dec 27, 2012","2,489.97","2,489.97","2,489.97","2,489.97","0","-0.10"
"Dec 26, 2012","2,492.54","2,492.54","2,492.54","2,492.54","0","-0.48"
"Dec 24, 2012","2,504.51","2,504.51","2,504.51","2,504.51","0","-0.23"
"Dec 21, 2012","2,510.32","2,510.32","2,510.32","2,510.32","0","-0.93"
"Dec 20, 2012","2,533.91","2,533.91","2,533.91","2,533.91","0","0.57"
"Dec 19, 2012","2,519.54","2,519.54","2,519.54","2,519.54","0","-0.76"
"Dec 18, 2012","2,538.72","2,538.72","2,538.72","2,538.72","0","1.15"
"Dec 17, 2012","2,509.84","2,509.84","2,509.84","2,509.84","0","1.19"
"Dec 14, 2012","2,480.36","2,480.36","2,480.36","2,480.36","0","-0.41"
"Dec 13, 2012","2,490.56","2,490.56","2,490.56","2,490.56","0","-0.61"
"Dec 12, 2012","2,505.76","2,505.76","2,505.76","2,505.76","0","0.07"
"Dec 11, 2012","2,504.08","2,504.08","2,504.08","2,504.08","0","0.66"
"Dec 10, 2012","2,487.78","2,487.78","2,487.78","2,487.78","0","0.04"
"Dec 07, 2012","2,486.84","2,486.84","2,486.84","2,486.84","0","0.30"
"Dec 06, 2012","2,479.40","2,479.40","2,479.40","2,479.40","0","0.36"
"Dec 05, 2012","2,470.59","2,470.59","2,470.59","2,470.59","0","0.19"
"Dec 04, 2012","2,465.90","2,465.90","2,465.90","2,465.90","0","-0.17"
"Dec 03, 2012","2,470.07","2,470.07","2,470.07","2,470.07","0","-0.47"
"Nov 30, 2012","2,481.82","2,481.82","2,481.82","2,481.82","0","0.02"
"Nov 29, 2012","2,481.42","2,481.42","2,481.42","2,481.42","0","0.44"
"Nov 28, 2012","2,470.47","2,470.47","2,470.47","2,470.47","0","0.82"
"Nov 27, 2012","2,450.48","2,450.48","2,450.48","2,450.48","0","-0.51"
"Nov 26, 2012","2,463.12","2,463.12","2,463.12","2,463.12","0","-0.20"
"Nov 23, 2012","2,468.06","2,468.06","2,468.06","2,468.06","0","1.32"
"Nov 21, 2012","2,435.97","2,435.97","2,435.97","2,435.97","0","0.23"
"Nov 20, 2012","2,430.29","2,430.29","2,430.29","2,430.29","0","0.07"
"Nov 19, 2012","2,428.47","2,428.47","2,428.47","2,428.47","0","1.99"
"Nov 16, 2012","2,381.02","2,381.02","2,381.02","2,381.02","0","0.49"
"Nov 15, 2012","2,369.32","2,369.32","2,369.32","2,369.32","0","-0.15"
"Nov 14, 2012","2,372.94","2,372.94","2,372.94","2,372.94","0","-1.35"
"Nov 13, 2012","2,405.38","2,405.38","2,405.38","2,405.38","0","-0.37"
"Nov 12, 2012","2,414.24","2,414.24","2,414.24","2,414.24","0","0.01"
"Nov 09, 2012","2,413.92","2,413.92","2,413.92","2,413.92","0","0.17"
"Nov 08, 2012","2,409.72","2,409.72","2,409.72","2,409.72","0","-1.22"
"Nov 07, 2012","2,439.48","2,439.48","2,439.48","2,439.48","0","-2.28"
"Nov 06, 2012","2,496.46","2,496.46","2,496.46","2,496.46","0","0.79"
"Nov 05, 2012","2,476.94","2,476.94","2,476.94","2,476.94","0","0.23"
"Nov 02, 2012","2,471.30","2,471.30","2,471.30","2,471.30","0","-0.94"
"Nov 01, 2012","2,494.67","2,494.67","2,494.67","2,494.67","0","1.10"
"Oct 31, 2012","2,467.51","2,467.51","2,467.51","2,467.51","0","0.03"
"Oct 26, 2012","2,466.80","2,466.80","2,466.80","2,466.80","0","-0.07"
"Oct 25, 2012","2,468.60","2,468.60","2,468.60","2,468.60","0","0.30"
"Oct 24, 2012","2,461.18","2,461.18","2,461.18","2,461.18","0","-0.31"
"Oct 23, 2012","2,468.78","2,468.78","2,468.78","2,468.78","0","-1.44"
"Oct 22, 2012","2,504.96","2,504.96","2,504.96","2,504.96","0","0.05"
"Oct 19, 2012","2,503.80","2,503.80","2,503.80","2,503.80","0","-1.66"
"Oct 18, 2012","2,545.95","2,545.95","2,545.95","2,545.95","0","-0.24"
"Oct 17, 2012","2,552.05","2,552.05","2,552.05","2,552.05","0","0.42"
"Oct 16, 2012","2,541.28","2,541.28","2,541.28","2,541.28","0","1.03"
"Oct 15, 2012","2,515.44","2,515.44","2,515.44","2,515.44","0","0.81"
"Oct 12, 2012","2,495.28","2,495.28","2,495.28","2,495.28","0","-0.29"
"Oct 11, 2012","2,502.66","2,502.66","2,502.66","2,502.66","0","0.04"
"Oct 10, 2012","2,501.75","2,501.75","2,501.75","2,501.75","0","-0.61"
"Oct 09, 2012","2,517.14","2,517.14","2,517.14","2,517.14","0","-0.99"
"Oct 08, 2012","2,542.21","2,542.21","2,542.21","2,542.21","0","-0.35"
"Oct 05, 2012","2,551.02","2,551.02","2,551.02","2,551.02","0","0.00"
"Oct 04, 2012","2,550.98","2,550.98","2,550.98","2,550.98","0","0.72"
"Oct 03, 2012","2,532.79","2,532.79","2,532.79","2,532.79","0","0.38"
"Oct 02, 2012","2,523.08","2,523.08","2,523.08","2,523.08","0","0.09"
"Oct 01, 2012","2,520.71","2,520.71","2,520.71","2,520.71","0","0.27"
"Sep 28, 2012","2,513.93","2,513.93","2,513.93","2,513.93","0","-0.45"
"Sep 27, 2012","2,525.23","2,525.23","2,525.23","2,525.23","0","0.97"
"Sep 26, 2012","2,500.92","2,500.92","2,500.92","2,500.92","0","-0.55"
"Sep 25, 2012","2,514.83","2,514.83","2,514.83","2,514.83","0","-1.04"
"Sep 24, 2012","2,541.23","2,541.23","2,541.23","2,541.23","0","-0.22"
"Sep 21, 2012","2,546.92","2,546.92","2,546.92","2,546.92","0","-0.01"
"Sep 20, 2012","2,547.11","2,547.11","2,547.11","2,547.11","0","-0.04"
"Sep 19, 2012","2,548.11","2,548.11","2,548.11","2,548.11","0","0.12"
"Sep 18, 2012","2,545.05","2,545.05","2,545.05","2,545.05","0","-0.13"
"Sep 17, 2012","2,548.26","2,548.26","2,548.26","2,548.26","0","-0.31"
"Sep 14, 2012","2,556.13","2,556.13","2,556.13","2,556.13","0","0.40"
"Sep 13, 2012","2,546.03","2,546.03","2,546.03","2,546.03","0","1.64"
"Sep 12, 2012","2,504.84","2,504.84","2,504.84","2,504.84","0","0.24"
"Sep 11, 2012","2,498.95","2,498.95","2,498.95","2,498.95","0","0.31"
"Sep 10, 2012","2,491.11","2,491.11","2,491.11","2,491.11","0","-0.61"
"Sep 07, 2012","2,506.37","2,506.37","2,506.37","2,506.37","0","0.41"
"Sep 06, 2012","2,496.12","2,496.12","2,496.12","2,496.12","0","2.06"
"Sep 05, 2012","2,445.81","2,445.81","2,445.81","2,445.81","0","-0.08"
"Sep 04, 2012","2,447.80","2,447.80","2,447.80","2,447.80","0","-0.11"
"Aug 31, 2012","2,450.60","2,450.60","2,450.60","2,450.60","0","0.51"
"Aug 30, 2012","2,438.20","2,438.20","2,438.20","2,438.20","0","-0.77"
"Aug 29, 2012","2,457.05","2,457.05","2,457.05","2,457.05","0","0.11"
"Aug 28, 2012","2,454.39","2,454.39","2,454.39","2,454.39","0","-0.07"
"Aug 27, 2012","2,456.22","2,456.22","2,456.22","2,456.22","0","-0.05"
"Aug 24, 2012","2,457.40","2,457.40","2,457.40","2,457.40","0","0.66"
"Aug 23, 2012","2,441.29","2,441.29","2,441.29","2,441.29","0","-0.81"
"Aug 22, 2012","2,461.12","2,461.12","2,461.12","2,461.12","0","0.03"
"Aug 21, 2012","2,460.41","2,460.41","2,460.41","2,460.41","0","-0.35"
"Aug 20, 2012","2,468.99","2,468.99","2,468.99","2,468.99","0","0.00"
"Aug 17, 2012","2,469.00","2,469.00","2,469.00","2,469.00","0","0.19"
"Aug 16, 2012","2,464.38","2,464.38","2,464.38","2,464.38","0","0.72"
"Aug 15, 2012","2,446.82","2,446.82","2,446.82","2,446.82","0","0.15"
"Aug 14, 2012","2,443.16","2,443.16","2,443.16","2,443.16","0","0.00"
"Aug 13, 2012","2,443.05","2,443.05","2,443.05","2,443.05","0","-0.11"
"Aug 10, 2012","2,445.64","2,445.64","2,445.64","2,445.64","0","0.22"
"Aug 09, 2012","2,440.23","2,440.23","2,440.23","2,440.23","0","0.08"
"Aug 08, 2012","2,438.16","2,438.16","2,438.16","2,438.16","0","0.09"
"Aug 07, 2012","2,435.88","2,435.88","2,435.88","2,435.88","0","0.51"
"Aug 06, 2012","2,423.46","2,423.46","2,423.46","2,423.46","0","0.24"
"Aug 03, 2012","2,417.77","2,417.77","2,417.77","2,417.77","0","1.92"
"Aug 02, 2012","2,372.31","2,372.31","2,372.31","2,372.31","0","-0.73"
"Aug 01, 2012","2,389.73","2,389.73","2,389.73","2,389.73","0","-0.29"
"Jul 31, 2012","2,396.62","2,396.62","2,396.62","2,396.62","0","-0.43"
"Jul 30, 2012","2,406.99","2,406.99","2,406.99","2,406.99","0","-0.04"
"Jul 27, 2012","2,408.07","2,408.07","2,408.07","2,408.07","0","1.91"
"Jul 26, 2012","2,362.85","2,362.85","2,362.85","2,362.85","0","1.66"
"Jul 25, 2012","2,324.33","2,324.33","2,324.33","2,324.33","0","-0.03"
"Jul 24, 2012","2,325.02","2,325.02","2,325.02","2,325.02","0","-0.90"
"Jul 23, 2012","2,346.22","2,346.22","2,346.22","2,346.22","0","-0.89"
"Jul 20, 2012","2,367.26","2,367.26","2,367.26","2,367.26","0","-1.00"
"Jul 19, 2012","2,391.27","2,391.27","2,391.27","2,391.27","0","0.28"
"Jul 18, 2012","2,384.54","2,384.54","2,384.54","2,384.54","0","0.68"
"Jul 17, 2012","2,368.36","2,368.36","2,368.36","2,368.36","0","0.74"
"Jul 16, 2012","2,350.94","2,350.94","2,350.94","2,350.94","0","-0.23"
"Jul 13, 2012","2,356.40","2,356.40","2,356.40","2,356.40","0","1.65"
"Jul 12, 2012","2,318.09","2,318.09","2,318.09","2,318.09","0","-0.50"
"Jul 11, 2012","2,329.71","2,329.71","2,329.71","2,329.71","0","0.01"
"Jul 10, 2012","2,329.46","2,329.46","2,329.46","2,329.46","0","-0.81"
"Jul 09, 2012","2,348.52","2,348.52","2,348.52","2,348.52","0","-0.16"
"Jul 06, 2012","2,352.34","2,352.34","2,352.34","2,352.34","0","-0.91"
"Jul 05, 2012","2,373.91","2,373.91","2,373.91","2,373.91","0","-0.47"
"Jul 03, 2012","2,385.06","2,385.06","2,385.06","2,385.06","0","0.65"
"Jul 02, 2012","2,369.75","2,369.75","2,369.75","2,369.75","0","0.25"
"Jun 29, 2012","2,363.79","2,363.79","2,363.79","2,363.79","0","2.50"
"Jun 28, 2012","2,306.22","2,306.22","2,306.22","2,306.22","0","-0.21"
"Jun 27, 2012","2,310.98","2,310.98","2,310.98","2,310.98","0","0.92"
"Jun 26, 2012","2,289.86","2,289.86","2,289.86","2,289.86","0","0.48"
"Jun 25, 2012","2,278.98","2,278.98","2,278.98","2,278.98","0","-1.58"
"Jun 22, 2012","2,315.65","2,315.65","2,315.65","2,315.65","0","0.72"
"Jun 21, 2012","2,299.16","2,299.16","2,299.16","2,299.16","0","-2.21"
"Jun 20, 2012","2,351.14","2,351.14","2,351.14","2,351.14","0","-0.16"
"Jun 19, 2012","2,355.01","2,355.01","2,355.01","2,355.01","0","0.98"
"Jun 18, 2012","2,332.07","2,332.07","2,332.07","2,332.07","0","0.15"
"Jun 15, 2012","2,328.66","2,328.66","2,328.66","2,328.66","0","1.03"
"Jun 14, 2012","2,304.83","2,304.83","2,304.83","2,304.83","0","1.08"
"Jun 13, 2012","2,280.13","2,280.13","2,280.13","2,280.13","0","-0.67"
"Jun 12, 2012","2,295.40","2,295.40","2,295.40","2,295.40","0","1.17"
"Jun 11, 2012","2,268.94","2,268.94","2,268.94","2,268.94","0","-1.26"
"Jun 08, 2012","2,297.82","2,297.82","2,297.82","2,297.82","0","0.81"
"Jun 07, 2012","2,279.28","2,279.28","2,279.28","2,279.28","0","-0.01"
"Jun 06, 2012","2,279.42","2,279.42","2,279.42","2,279.42","0","2.33"
"Jun 05, 2012","2,227.45","2,227.45","2,227.45","2,227.45","0","0.58"
"Jun 04, 2012","2,214.70","2,214.70","2,214.70","2,214.70","0","0.01"
"Jun 01, 2012","2,214.41","2,214.41","2,214.41","2,214.41","0","-2.46"
"May 31, 2012","2,270.25","2,270.25","2,270.25","2,270.25","0","-0.22"
"May 30, 2012","2,275.19","2,275.19","2,275.19","2,275.19","0","-1.40"
"May 29, 2012","2,307.57","2,307.57","2,307.57","2,307.57","0","1.12"
"May 25, 2012","2,281.92","2,281.92","2,281.92","2,281.92","0","-0.22"
